date,open_SO2,sate_SO2,"T T Nagar, Bhopal - MPPCB"
2020-11-24,16.9575,0.197222278,13.76
2020-11-25,20.594583333333336,0.3782268061999999,22.37
2020-11-26,12.829166666666667,0.044955798,7.03
2020-11-27,8.453333333333335,-0.0496600178,14.99
2020-11-28,9.2225,0.072189368,15.1
2020-11-29,9.710416666666664,0.2983357606,9.52
2020-11-30,8.918333333333335,0.0252175309999999,7.71
2020-12-01,8.856666666666667,0.1288870826,9.42
2020-12-02,10.9075,-0.072589628,8.47
2020-12-03,12.245833333333332,0.044501677,6.98
2020-12-04,11.632916666666665,0.0513950487999999,21.98
2020-12-05,7.989999999999999,0.144722104,16.05
2020-12-06,13.370833333333332,0.0665520159999999,15.52
2020-12-07,12.757916666666668,0.036262326,19.71
2020-12-08,10.532916666666669,0.0200594352,9.77
2020-12-09,10.415833333333332,-0.564708173,11.0
2020-12-10,9.15,0.299218625,17.98
2020-12-11,7.392499999999999,0.0667251768,14.17
2020-12-12,7.825416666666668,0.0055000294,20.93
2020-12-13,5.994583333333335,-0.0556402406,16.58
2020-12-14,7.203333333333333,0.0467748426,15.39
2020-12-15,8.445833333333335,-0.0798710181999999,10.63
2020-12-16,6.106666666666668,-0.0028317806,15.29
2020-12-17,8.085833333333333,0.010918721,13.33
2020-12-18,8.391250000000003,0.117339008,12.62
2020-12-19,6.197083333333334,-0.057258055,18.91
2020-12-20,6.614166666666666,-0.0283146892,15.62
2020-12-21,8.123333333333333,-0.183960706,15.8
2020-12-22,8.578333333333331,0.0222550938,17.76
2020-12-23,7.565833333333331,0.002383671,19.86
2020-12-24,11.689583333333331,0.0669766872,21.07
2020-12-25,7.730416666666664,0.102550521,16.43
2020-12-26,6.557916666666667,0.287910968,20.16
2020-12-27,9.906666666666666,0.0448285462,38.76
2020-12-28,12.657083333333334,0.020909345,16.8
2020-12-29,12.562916666666666,0.0721613028,20.98
2020-12-30,10.523333333333332,-0.0287567504,20.96
2020-12-31,9.062500000000002,0.00886285,19.97
2021-01-01,11.995833333333332,-0.0152418811999999,28.79
2021-01-02,8.407500000000002,-0.0336341021999999,37.71
2021-01-03,8.312083333333332,-0.0047877975999999,40.86
2021-01-04,10.66,0.340000004,15.96
2021-01-05,6.02375,0.0502440376,16.49
2021-01-06,7.649999999999999,0.258797646,24.4
2021-01-07,7.298749999999999,0.0444711632,16.08
2021-01-08,7.520833333333335,-0.0902354846,24.95
2021-01-09,5.854583333333333,0.2282132395999999,13.65
2021-01-10,6.165416666666666,-0.819999993,11.72
2021-01-11,7.524999999999999,0.066645846,12.83
2021-01-12,7.271666666666667,-0.0474124924,16.39
2021-01-13,7.849999999999999,0.211106479,14.81
2021-01-14,7.543750000000002,0.1445290534,19.09
2021-01-15,7.074166666666669,0.270215124,20.53
2021-01-16,5.816666666666666,-0.0217870242,19.72
2021-01-17,6.267916666666667,-0.0051983245999999,30.11
2021-01-18,11.472083333333336,0.1056647415999999,13.29
2021-01-19,9.589999999999998,0.187610254,15.99
2021-01-20,12.08875,-0.150025681,11.22
2021-01-21,12.754166666666668,0.0882693888,13.23
2021-01-22,9.35333333333333,0.515760839,19.95
2021-01-23,6.59875,-0.0476015848,26.16
2021-01-24,9.867916666666664,-0.140263468,22.59
2021-01-25,8.328333333333335,-0.0433578117999999,15.88
2021-01-26,7.618500000000002,0.024742348,13.38
2021-01-27,8.940000000000001,-0.033766795,16.88
2021-01-28,9.071666666666664,-0.1390005251999999,13.63
2021-01-29,11.894583333333337,-0.221962303,16.44
2021-01-30,9.9075,0.0154973239999999,17.55
2021-01-31,6.536666666666668,-0.007421467,20.94
2021-02-01,10.879583333333334,0.0819474012,20.41
2021-02-02,11.345416666666669,0.0660399878,43.92
2021-02-03,11.39375,0.144516636,52.97
2021-02-04,13.579999999999998,-0.01704203,17.58
2021-02-05,9.492916666666668,0.221553907,15.09
2021-02-06,10.026666666666666,-0.055472514,10.72
2021-02-07,10.278333333333334,-0.035193119,11.97
2021-02-08,17.11166666666667,0.0046123915999999,9.35
2021-02-09,15.25,0.119757243,22.12
2021-02-10,11.969583333333334,-0.0292559022,26.17
2021-02-11,10.691666666666665,0.07616514,21.89
2021-02-12,9.303333333333333,0.058436558,27.02
2021-02-13,7.567916666666666,0.0562897458,19.19
2021-02-14,13.50125,0.08258824,28.74
2021-02-15,10.709166666666668,-0.1064393891999999,32.59
2021-02-16,10.462916666666668,0.0446803227999999,21.87
2021-02-17,9.402916666666666,0.0337430972,22.48
2021-02-18,13.099166666666669,-0.1059771504,18.41
2021-02-19,8.754999999999999,0.0602417813999999,20.05
2021-02-20,8.322083333333333,0.380881965,18.12
2021-02-21,13.89125,0.192473203,15.14
2021-02-22,15.373333333333337,0.1496187896,18.13
2021-02-23,16.88375,-0.017574411,21.43
2021-02-24,18.775,-0.0181238804,13.16
2021-02-25,11.95125,0.032055497,16.85
2021-02-26,8.287916666666668,0.0083456587999999,16.69
2021-02-27,6.210416666666667,0.077571079,15.57
2021-02-28,10.853749999999998,0.134294167,13.8
2021-03-01,8.8575,0.0464040193999999,16.75
2021-03-02,13.304583333333332,0.298611462,14.67
2021-03-03,16.536250000000003,0.0364041279999999,13.16
2021-03-04,7.421249999999998,-0.042624153,26.75
2021-03-05,10.032083333333334,0.0698264347999999,13.17
2021-03-06,9.145,0.1029123526,24.55
2021-03-07,7.947916666666667,-0.075449223,23.53
2021-03-08,6.723333333333334,0.034790352,22.87
2021-03-09,7.176666666666665,0.016288595,18.44
2021-03-10,10.36,0.1358893299999999,17.59
2021-03-11,10.42125,0.180000007,20.18
2021-03-12,10.096666666666668,0.1492701716,16.96
2021-03-13,7.680000000000001,-0.151775762,12.08
2021-03-14,10.568695652173911,0.0392595444,16.42
2021-03-15,10.117916666666664,0.316324741,15.8
2021-03-16,12.243750000000004,-0.012362049,23.79
2021-03-17,13.377083333333331,-0.0078892328,22.07
2021-03-18,9.33875,0.620573521,28.14
2021-03-19,7.338750000000002,0.0764026063999999,17.56
2021-03-20,6.598333333333335,0.200081304,15.36
2021-03-21,6.344583333333335,0.0071129657999999,26.04
2021-03-22,6.526666666666667,0.102696233,35.62
2021-03-23,5.6725,-0.1656214072,33.35
2021-03-24,11.3425,0.414978862,20.04
2021-03-25,9.20375,0.264598191,18.82
2021-03-26,13.503750000000002,-0.118626788,19.48
2021-03-27,13.954999999999998,0.223503172,24.66
2021-03-28,14.049583333333333,0.0213327399999999,11.45
2021-03-29,8.667083333333332,0.024571281,24.38
2021-03-30,8.20125,0.05434952555561097,23.09
2021-03-31,6.841666666666666,-0.25560689,25.14
2021-04-01,14.03,-0.074077196,22.5
2021-04-02,14.716666666666663,0.219818756,23.7
2021-04-03,9.987083333333333,0.012421192,23.58
2021-04-04,12.507083333333332,0.0920870738,14.07
2021-04-05,12.119166666666665,-0.02768369,19.94
2021-04-06,7.752499999999999,0.0700174817999999,11.34
2021-04-07,7.257083333333334,-0.0102625078,26.25
2021-04-08,10.582083333333332,0.229878157,18.27
2021-04-09,13.278333333333336,0.40736407,23.57
2021-04-10,10.130833333333332,0.280017316,31.92
2021-04-11,6.336666666666666,-0.076265618,33.52
2021-04-12,15.152916666666668,0.179408416,23.35
2021-04-13,12.402083333333332,0.0113914558,19.44
2021-04-14,7.423749999999999,-0.00234905,18.25
2021-04-15,9.902499999999998,0.1684455476,17.47
2021-04-16,9.115833333333333,0.0584799311999999,21.78
2021-04-17,6.953333333333333,0.240509272,24.01
2021-04-18,7.9125,1.45054233,24.79
2021-04-19,12.617916666666668,0.649999976,26.95
2021-04-20,5.613333333333333,0.0414196879999999,23.96
2021-04-21,6.422083333333333,0.100000001,23.38
2021-04-22,15.664166666666668,-0.1886310136,25.22
2021-04-23,5.980833333333333,0.0160386986,28.37
2021-04-24,8.132083333333332,-0.159999996,24.35
2021-04-25,6.114166666666666,-0.067683101,25.47
2021-04-26,11.191666666666668,-0.012496323,26.62
2021-04-27,16.6875,0.243652716,27.52
2021-04-28,10.452916666666669,-0.142581016,20.01
2021-04-29,11.295,0.032043733,25.2
2021-04-30,10.746249999999998,-0.087450273,40.4
2021-05-01,6.285416666666666,-0.0229561038,31.39
2021-05-02,4.834166666666668,-0.059999999,31.43
2021-05-03,7.506666666666668,0.183132365,24.22
2021-05-04,6.58125,-0.059848871,25.14
2021-05-05,4.7683333333333335,0.108664788,27.94
2021-05-06,6.325,-0.0137018818,26.63
2021-05-07,9.77125,-0.083913058,24.93
2021-05-08,10.623333333333337,-0.1537567784,36.49
2021-05-09,7.424166666666668,0.0813532667999999,36.54
2021-05-10,8.602083333333335,-0.0316328258,27.7
2021-05-11,6.087916666666666,-0.230000004,28.95
2021-05-12,7.969166666666665,-0.008745219,25.41
2021-05-13,7.617916666666669,0.312459379,25.79
2021-05-14,6.338333333333332,0.032814261,26.67
2021-05-15,6.296250000000001,-0.0331732644,26.33
2021-05-16,6.567083333333334,0.170000002,30.71
2021-05-17,6.685000000000001,-0.0557240475999999,22.84
2021-05-18,5.259583333333333,-0.0190865177999999,18.96
2021-05-19,3.296666666666667,0.0234782116,22.83
2021-05-20,5.860416666666667,0.097635679,25.8
2021-05-21,8.327083333333333,-0.099693857,27.53
2021-05-22,4.992916666666667,-0.006514701,26.78
2021-05-23,6.63,0.254154801,25.66
2021-05-24,8.06125,-0.0536144076,14.28
2021-05-25,8.423333333333334,-0.0081262498,26.47
2021-05-26,7.073333333333333,-0.0633015194,24.33
2021-05-27,5.491666666666667,0.109932803,25.17
2021-05-28,8.0425,-0.001874408,22.89
2021-05-29,4.806666666666666,0.231467456,20.72
2021-05-30,4.305833333333333,-0.07,18.78
2021-05-31,5.077916666666668,-0.0184480493999999,24.27
2021-06-01,5.207083333333333,0.055052798,26.8
2021-06-02,7.073333333333333,-0.0311872608,26.13
2021-06-03,7.501666666666665,0.014802264,36.11
2021-06-04,4.691250000000001,-0.037769619,34.46
2021-06-05,3.7470833333333338,0.0029404783999999,32.11
2021-06-06,3.09125,0.0346753782,25.64
2021-06-07,4.437500000000001,-0.0043155772,20.21
2021-06-08,4.660416666666667,-0.25999999,23.2
2021-06-09,5.22625,0.1985575636,22.08
2021-06-10,5.45375,0.0254818774,24.02
2021-06-11,5.953749999999999,0.0584295856,23.53
2021-06-12,3.798749999999999,0.009744576,17.52
2021-06-13,4.600416666666667,0.103524953,23.03
2021-06-14,4.657500000000001,0.1187834688,25.58
2021-06-15,4.405416666666666,0.0566643434,19.03
2021-06-16,3.7083333333333326,0.0958373721999999,20.24
2021-06-17,3.2204166666666656,-0.013193037,21.22
2021-06-18,3.85375,0.1970158294,20.73
2021-06-19,3.4000000000000004,0.0213647839999999,26.95
2021-06-20,2.044583333333333,-0.117511719,25.18
2021-06-21,4.019583333333333,0.1330160376,22.89
2021-06-22,4.424166666666666,0.03586494,15.17
2021-06-23,4.327916666666667,-0.0055392228,26.87
2021-06-24,3.9812499999999993,0.344659209,25.24
2021-06-25,4.572083333333334,0.1216265782,19.19
2021-06-26,3.906249999999999,0.0414555426,23.58
2021-06-27,4.554166666666665,0.073377512,16.27
2021-06-28,4.669166666666666,0.0846489172,16.58
2021-06-29,4.1570833333333335,-0.068983845,14.73
2021-06-30,3.9491666666666663,-0.007465115,15.71
2021-07-01,4.088333333333334,0.085688679,14.41
2021-07-02,3.580416666666667,0.18724614,20.22
2021-07-03,2.6575000000000006,-0.0480302326,28.82
2021-07-04,3.960416666666667,0.1451789408,22.03
2021-07-05,4.350833333333333,0.050000001,18.88
2021-07-06,4.349583333333334,0.057065751,18.46
2021-07-07,5.010833333333333,0.180093735,15.63
2021-07-08,5.1025,0.0893852165999999,19.72
2021-07-09,4.889166666666666,-0.0971353878,17.38
2021-07-10,5.415416666666666,-0.0880623076,19.94
2021-07-11,4.736666666666668,-0.0274300124,16.18
2021-07-12,4.093333333333335,-0.019166609,20.05
2021-07-13,9.624583333333335,-0.0137036262,10.62
2021-07-14,10.7125,-0.0146996558,20.93
2021-07-15,5.5625,-0.140000001,13.45
2021-07-16,5.587916666666666,-0.053578503,21.63
2021-07-17,2.642916666666667,0.01013123,22.34
2021-07-18,4.009166666666666,-0.0332686012,24.12
2021-07-19,3.848750000000001,0.0818401273999999,22.36
2021-07-20,3.117083333333333,-0.0516910527999999,23.22
2021-07-21,4.622083333333333,-0.1337947049999999,26.04
2021-07-22,4.534583333333334,0.1149298754,22.86
2021-07-23,2.7579166666666666,0.1524521678,20.95
2021-07-24,2.62875,0.1522316064,17.08
2021-07-25,2.095416666666667,0.0892337572,20.85
2021-07-26,1.8495833333333327,0.1403614696,28.85
2021-07-27,3.841666666666668,0.0424908719999999,25.58
2021-07-28,4.995833333333335,0.1219555568,17.32
2021-07-29,3.5866666666666664,0.1088726844,20.96
2021-07-30,2.2675,0.1187505598,25.73
2021-07-31,2.466666666666667,0.2497390515999999,27.56
2021-08-01,2.4883333333333337,-0.0195525528,27.84
2021-08-02,2.504166666666667,0.0848914841999999,26.71
2021-08-03,2.3449999999999998,-0.0356512444,25.85
2021-08-04,3.0949999999999998,0.0666143544,24.46
2021-08-05,3.8958333333333335,-0.0013215587999999,27.61
2021-08-06,3.415833333333333,-0.004017141,21.66
2021-08-07,2.315,0.0038537496,28.59
2021-08-08,2.7495833333333333,0.0028423709999999,26.11
2021-08-09,4.05,-0.0058088195999999,25.42
2021-08-10,4.269583333333334,0.2123632725999999,24.69
2021-08-11,4.095833333333333,-0.0611122582,26.14
2021-08-12,4.49,-0.0064632982,24.96
2021-08-13,3.7533333333333343,0.2141351282,20.37
2021-08-14,2.7466666666666666,0.113471784,23.73
2021-08-15,3.8825000000000016,0.0780183,23.28
2021-08-16,6.415416666666665,0.1408887246,22.05
2021-08-17,7.383333333333333,0.0312095591999999,19.41
2021-08-18,5.8675,0.1340869095999999,18.6
2021-08-19,3.957916666666667,0.0881765208,20.21
2021-08-20,4.442083333333333,0.0320560154,20.19
2021-08-21,3.8904166666666673,0.1223983354,14.14
2021-08-22,2.702083333333333,0.0726469182,19.74
2021-08-23,3.404583333333333,0.0095086814,11.42
2021-08-24,3.457916666666668,0.0417807126,16.87
2021-08-25,3.637083333333333,0.0401939852,13.65
2021-08-26,3.61875,0.1117765704,12.45
2021-08-27,4.08375,-0.0294390284,15.5
2021-08-28,5.285416666666666,-0.1982508838,15.31
2021-08-29,5.7075,-0.1227462109999999,15.62
2021-08-30,5.855833333333332,0.1267007319999999,10.79
2021-08-31,4.879583333333333,-0.0430227554,19.52
2021-09-01,6.622083333333335,-0.0138400108,16.81
2021-09-02,3.919583333333333,0.0297190689999999,19.02
2021-09-03,6.017916666666667,0.129999995,20.93
2021-09-04,4.395416666666667,0.0226920635999999,18.48
2021-09-05,6.222083333333333,-0.01271902,23.92
2021-09-06,7.47,0.1200251788,14.97
2021-09-07,5.011250000000001,0.0060481071999999,17.11
2021-09-08,6.807916666666665,0.0006579136,17.38
2021-09-09,4.5125,-0.032265592,18.57
2021-09-10,3.466666666666667,0.0774813687999999,17.64
2021-09-11,2.0058333333333334,0.0514806413999999,14.63
2021-09-12,3.075,0.0939390612,15.49
2021-09-13,7.992500000000001,0.039345792,12.48
2021-09-14,6.122083333333335,0.0292206169999999,22.94
2021-09-15,5.77,0.0148686229999999,15.07
2021-09-16,4.097083333333333,0.0501412988,11.37
2021-09-17,3.3908333333333336,-0.061477015,19.23
2021-09-18,2.4958333333333336,0.0761837796,18.64
2021-09-19,2.963750000000001,-0.0765657853999999,14.42
2021-09-20,4.014583333333333,0.0610131724,13.8
2021-09-21,5.545833333333333,0.1589401794,21.41
2021-09-22,11.218333333333334,0.1507864104,27.84
2021-09-23,8.357916666666666,0.090000004,25.82
2021-09-24,6.187916666666665,0.1194851226,20.75
2021-09-25,4.834583333333333,0.0231205757999999,22.52
2021-09-26,7.454166666666668,0.0585752028,28.98
2021-09-27,5.467083333333334,0.0750149176,31.99
2021-09-28,4.856666666666667,0.2325830072,31.37
2021-09-29,7.555000000000001,0.1809618372,33.71
2021-09-30,15.388333333333334,0.0538981396,19.33
2021-10-01,6.5125,0.0503746152,33.33
2021-10-02,3.999166666666665,0.550000012,32.14
2021-10-03,3.7929166666666654,-0.023132753,32.17
2021-10-04,6.634166666666668,0.1919616568,33.63
2021-10-05,9.702083333333333,0.0154968853999999,32.56
2021-10-06,7.5079166666666675,0.0716615252,31.84
2021-10-07,13.794166666666667,-6.743379999998855e-05,26.68
2021-10-08,9.336666666666668,-0.065015082,27.83
2021-10-09,8.607916666666664,0.109412186,31.02
2021-10-10,9.514583333333333,0.313962102,29.46
2021-10-11,17.404166666666665,0.0881024919999999,23.8
2021-10-12,10.393333333333334,-0.123649009,24.1
2021-10-13,8.188749999999999,0.0532068682,23.91
2021-10-14,10.567500000000004,0.104966648,26.41
2021-10-15,9.220416666666669,-0.0813506543999999,30.16
2021-10-16,7.628749999999999,0.1416419664,23.52
2021-10-17,8.59625,0.0785658816,13.41
2021-10-18,7.954166666666666,0.1595151734,16.59
2021-10-19,6.093333333333334,0.03991564,21.61
2021-10-20,7.935833333333335,0.0254786705999999,13.14
2021-10-21,7.904583333333336,0.133478031,17.15
2021-10-22,10.802500000000002,-0.0372758552,20.31
2021-10-23,5.510416666666667,0.10993439,19.65
2021-10-24,8.024999999999999,-0.088749543,16.88
2021-10-25,12.460833333333332,0.0739980595999999,15.43
2021-10-26,8.787083333333333,0.519999981,11.38
2021-10-27,7.790416666666666,0.1252257304,11.64
2021-10-28,9.263333333333334,0.003132036,14.73
2021-10-29,8.862500000000002,0.0519027095999999,17.6
2021-10-30,8.640833333333333,0.031841707,15.29
2021-10-31,9.51875,-0.218072243,20.69
2021-11-01,10.644583333333332,0.0605673246,16.2
2021-11-02,11.324583333333337,0.0509683385999999,29.28
2021-11-03,13.127916666666666,0.176952168,23.62
2021-11-04,9.845,0.324711025,32.57
2021-11-05,9.0225,0.0906120734,33.47
2021-11-06,7.111249999999999,-0.334785134,17.75
2021-11-07,7.145200000000001,0.0118684336,21.14
2021-11-08,8.515833333333331,0.089347549,27.43
2021-11-09,8.640833333333335,-0.0954967277999999,12.67
2021-11-10,9.83125,0.0976183024,26.82
2021-11-11,8.871666666666668,-0.005105424,24.6
2021-11-12,5.945416666666668,0.2582634932,22.29
2021-11-13,7.320416666666667,-0.093740046,21.31
2021-11-14,7.110833333333335,0.1151495424,22.11
2021-11-15,10.407916666666669,-0.185791403,32.87
2021-11-16,8.058750000000002,-0.0245531974,25.77
2021-11-17,8.352083333333333,0.0072930789999999,23.96
2021-11-18,9.79,0.1264559204,20.08
2021-11-19,9.859583333333337,-0.0132870541999999,25.64
2021-11-20,7.007083333333335,0.0180740507999999,23.13
2021-11-21,6.3825,0.1003460932,24.96
2021-11-22,8.155833333333332,-0.070041835,23.12
2021-11-23,10.179583333333332,0.2875325116,20.69
2021-11-24,13.328333333333331,-0.32491675,29.13
2021-11-25,10.055416666666666,0.1530442656,30.12
2021-11-26,9.639583333333336,0.002478525,27.82
2021-11-27,7.104583333333334,0.275002718,26.0
2021-11-28,8.304583333333333,0.0045700761999999,33.93
2021-11-29,7.376666666666668,0.289985538,25.38
2021-11-30,7.539583333333336,-0.0541563237999999,26.4
2021-12-01,6.32125,0.1166426439999999,21.79
2021-12-02,8.924999999999999,-0.0051234483999999,26.86
2021-12-03,6.095416666666668,-0.0304521563999999,28.6
2021-12-04,5.747083333333333,0.097381131,27.38
2021-12-05,6.686666666666667,-0.006804631,12.64
2021-12-06,9.114166666666668,0.095688924,13.98
2021-12-07,7.939583333333334,0.05434952555561097,17.38
2021-12-08,8.164166666666667,0.689999998,16.23
2021-12-09,8.101666666666665,0.1221134015999999,18.13
2021-12-10,8.635,-0.1323009356,19.43
2021-12-11,8.450416666666666,-0.0484710634,22.19
2021-12-12,6.567083333333333,0.349141777,24.37
2021-12-13,9.327916666666669,-0.023744967,26.23
2021-12-14,10.4775,0.0767080934,31.11
2021-12-15,10.115000000000002,0.081803541,26.82
2021-12-16,8.204166666666667,-0.0081901828,37.0
2021-12-17,9.48958333333333,-0.0655223494,25.99
2021-12-18,6.357499999999999,0.0606079496,18.67
2021-12-19,7.351666666666667,0.1730655663999999,12.46
2021-12-20,11.597916666666668,0.0019999987999999,27.77
2021-12-21,14.17625,-0.054952949,21.91
2021-12-22,11.699583333333337,0.410396755,24.95
2021-12-23,7.816249999999997,-0.0784118568,32.72
2021-12-24,13.005,-0.076268002,39.18
2021-12-25,8.853333333333333,0.0980348268,26.43
2021-12-26,7.880833333333334,0.205004692,22.67
2021-12-27,7.167083333333335,-0.0101519078,14.43
2021-12-28,8.667499999999999,-0.0879174284,26.1
2021-12-29,6.663333333333331,0.0060647634,20.63
2021-12-30,4.837916666666667,-0.0237468342,12.96
2021-12-31,5.635833333333334,-0.220024005,32.98
